Datetime,Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Chiller Energy Consumption (kWh),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
2019-08-25 02:00:00,81.9,29.3,419.6,96.8,82,75,79,8,29.8
2019-08-25 02:30:00,82.0,29.5,425.4,99.0,82,75,79,8,29.8
2019-08-25 03:00:00,84.2,29.7,432.2,99.9,82,75,79,7,29.8
2019-08-25 03:30:00,86.9,30.1,454.1,99.0,82,75,79,7,29.8
2019-08-25 04:00:00,87.2,30.3,451.9,100.4,82,75,79,9,29.8
2019-08-25 04:30:00,86.8,30.5,455.7,104.3,82,73,74,8,29.8
2019-08-25 05:00:00,85.6,30.6,454.5,105.0,82,73,74,7,29.8
2019-08-25 05:30:00,83.1,30.5,441.2,107.9,82,75,79,9,29.8
2019-08-25 06:00:00,82.9,30.3,440.7,105.4,82,75,79,8,29.8
2019-08-25 06:30:00,83.0,30.2,444.2,105.0,82,75,79,7,29.8
2019-08-25 07:00:00,86.4,30.3,464.2,105.3,82,75,79,8,29.83
2019-08-25 07:30:00,93.9,31.1,524.0,111.8,82,75,79,8,29.83
2019-08-25 08:00:00,94.2,31.8,544.2,119.5,84,75,74,8,29.86
2019-08-25 08:30:00,95.0,32.1,562.7,124.5,84,75,74,8,29.86
2019-08-25 09:00:00,97.2,32.4,577.7,129.7,84,75,74,8,29.86
2019-08-25 09:30:00,97.4,32.5,579.4,131.2,86,75,70,6,29.89
2019-08-25 10:00:00,98.0,32.5,573.0,129.1,86,75,70,7,29.89
2019-08-25 10:30:00,100.5,33.1,609.0,141.2,86,75,70,6,29.86
2019-08-25 11:00:00,99.6,33.0,595.8,137.7,88,75,66,7,29.86
2019-08-25 11:30:00,98.8,32.9,588.8,134.4,88,75,66,9,29.83
2019-08-25 12:00:00,99.1,32.9,590.9,135.7,88,75,66,9,29.83
2019-08-25 12:30:00,99.7,32.6,589.9,132.8,90,73,59,9,29.8
2019-08-25 13:00:00,99.4,32.5,587.7,132.6,88,75,66,7,29.8
2019-08-25 13:30:00,97.8,31.3,562.6,120.7,86,73,66,9,29.8
2019-08-25 14:00:00,97.3,30.9,559.6,117.6,79,75,89,7,29.8
2019-08-25 14:30:00,96.2,30.6,552.0,114.1,79,75,89,3,29.8
2019-08-25 15:00:00,95.8,30.5,545.8,112.8,81,75,84,2,29.77
2019-08-25 15:30:00,95.8,30.7,547.3,114.0,81,73,79,3,29.77
2019-08-25 16:00:00,96.0,31.1,549.7,116.5,82,73,74,3,29.77
2019-08-25 16:30:00,95.4,31.2,545.7,116.9,84,73,70,6,29.74
2019-08-25 17:00:00,94.4,31.1,539.0,114.1,84,73,70,5,29.77
2019-08-25 17:30:00,91.5,30.2,499.7,103.2,84,73,70,5,29.77
2019-08-25 18:00:00,90.4,30.1,489.6,100.1,84,75,74,2,29.77
2019-08-25 18:30:00,90.8,30.7,502.5,104.8,84,73,70,3,29.77
2019-08-25 19:00:00,89.1,30.8,495.7,106.3,84,73,70,2,29.8
2019-08-25 19:30:00,88.8,30.7,491.2,105.2,84,75,74,5,29.8
2019-08-25 20:00:00,93.5,31.6,541.6,118.4,84,75,74,6,29.8
2019-08-25 20:30:00,93.0,31.5,531.2,115.1,84,77,79,8,29.83
2019-08-25 21:00:00,93.2,31.6,530.6,114.7,84,77,79,6,29.83
2019-08-25 21:30:00,93.3,31.6,527.5,115.0,82,77,84,10,29.83
2019-08-25 22:00:00,94.3,31.6,531.2,115.1,82,77,84,7,29.86
2019-08-25 22:30:00,96.7,31.6,539.3,117.2,82,77,84,5,29.86
2019-08-25 23:00:00,96.9,31.6,534.2,116.1,82,77,84,2,29.86
2019-08-25 23:30:00,95.9,31.7,531.4,116.6,81,77,89,3,29.86
2019-08-26 00:00:00,90.9,31.3,508.0,112.6,81,77,89,3,29.83
2019-08-26 00:30:00,82.5,30.7,455.2,107.1,81,77,89,2,29.83
2019-08-26 01:00:00,83.3,30.7,457.6,109.0,81,77,89,1,29.83
2019-08-26 01:30:00,83.4,30.6,456.5,105.9,81,77,89,2,29.83
2019-08-26 02:00:00,83.0,30.5,455.0,102.0,81,77,89,2,29.83
2019-08-26 02:30:00,82.5,30.4,447.8,105.7,79,79,100,3,29.8
2019-08-26 03:00:00,83.9,30.3,447.6,104.4,79,77,94,2,29.8
2019-08-26 03:30:00,87.1,30.5,467.3,102.0,79,77,94,2,29.8
2019-08-26 04:00:00,86.5,30.4,458.2,101.9,79,77,94,1,29.8
2019-08-26 04:30:00,86.4,30.4,457.5,102.0,79,77,94,2,29.8
2019-08-26 05:00:00,86.8,30.3,456.4,101.1,79,77,94,2,29.8
2019-08-26 05:30:00,87.8,30.5,480.9,102.0,79,77,94,2,29.8
2019-08-26 06:00:00,87.4,30.3,470.4,102.0,79,77,94,2,29.8
2019-08-26 06:30:00,92.2,30.7,525.6,111.4,79,77,94,1,29.83
2019-08-26 07:00:00,102.2,31.6,587.9,127.9,81,77,89,5,29.83
2019-08-26 07:30:00,126.7,30.5,759.1,198.5,82,77,84,7,29.83
2019-08-26 08:00:00,121.3,30.4,708.4,188.3,82,79,89,7,29.86
2019-08-26 08:30:00,115.0,30.2,677.4,181.1,82,77,84,9,29.86
2019-08-26 09:00:00,114.0,30.5,689.6,185.0,84,77,79,7,29.86
2019-08-26 09:30:00,114.7,31.2,706.3,195.0,86,77,74,8,29.86
2019-08-26 10:00:00,115.6,31.4,717.2,200.2,86,77,74,10,29.86
2019-08-26 10:30:00,116.2,31.4,716.7,200.1,88,77,70,13,29.83
2019-08-26 11:00:00,116.0,31.3,712.5,198.5,88,75,66,12,29.83
2019-08-26 11:30:00,116.6,31.4,716.5,199.8,88,75,66,9,29.83
2019-08-26 12:00:00,116.2,31.0,703.1,193.7,90,75,62,9,29.8
2019-08-26 12:30:00,114.5,30.6,676.1,184.1,90,73,59,9,29.8
2019-08-26 13:00:00,115.4,30.8,687.8,187.3,91,73,55,10,29.77
2019-08-26 13:30:00,117.9,31.8,725.8,206.0,90,75,62,10,29.77
2019-08-26 14:00:00,118.5,31.7,727.3,206.1,91,75,59,10,29.74
2019-08-26 14:30:00,118.4,32.4,728.2,212.9,90,75,62,10,29.74
2019-08-26 15:00:00,117.7,32.8,736.4,219.0,90,77,66,12,29.74
2019-08-26 15:30:00,116.7,32.1,717.1,208.6,90,77,66,14,29.71
2019-08-26 16:00:00,116.1,31.7,710.7,202.6,88,77,70,12,29.71
2019-08-26 16:30:00,114.9,30.6,705.3,189.0,88,75,66,10,29.71
2019-08-26 17:00:00,111.8,30.5,673.1,182.7,82,72,70,10,29.74
2019-08-26 17:30:00,111.5,31.0,688.0,190.2,79,72,78,8,29.77
2019-08-26 18:00:00,109.6,31.1,675.3,188.7,77,73,89,5,29.8
2019-08-26 18:30:00,105.0,30.7,650.3,181.4,77,73,89,3,29.8
2019-08-26 19:00:00,85.3,30.3,553.7,127.4,77,73,89,2,29.8
2019-08-26 19:30:00,88.0,30.6,520.6,108.2,77,73,89,2,29.8
2019-08-26 20:00:00,85.6,29.9,469.0,104.1,77,73,89,8,29.83
2019-08-26 20:30:00,88.3,30.1,483.9,102.5,77,73,89,7,29.83
2019-08-26 21:00:00,88.7,30.1,467.1,104.2,77,73,89,7,29.83
2019-08-26 21:30:00,88.8,30.3,477.6,105.0,79,73,83,3,29.83
2019-08-26 22:00:00,88.7,30.7,517.0,109.1,79,73,83,2,29.86
2019-08-26 22:30:00,89.7,30.6,497.0,106.7,79,73,83,2,29.83
2019-08-26 23:00:00,89.4,30.1,460.2,104.3,79,73,83,3,29.86
2019-08-26 23:30:00,89.7,30.0,457.5,102.4,79,73,83,2,29.86
2019-08-27 00:00:00,85.5,29.8,439.5,99.7,79,73,83,2,29.83
2019-08-27 00:30:00,81.7,29.2,404.6,91.7,79,75,89,2,29.83
2019-08-27 01:00:00,81.3,29.1,400.0,91.0,79,75,89,2,29.8
2019-08-27 01:30:00,80.4,29.0,396.9,90.0,79,75,89,3,29.8
2019-08-27 02:00:00,80.4,29.1,398.8,90.1,79,77,94,2,29.8
2019-08-27 02:30:00,81.2,29.3,401.2,91.5,79,75,89,1,29.77
2019-08-27 03:00:00,82.7,29.5,415.2,94.7,79,75,89,1,29.77
2019-08-27 03:30:00,86.6,29.9,436.7,99.8,79,75,89,1,29.77
2019-08-27 04:00:00,86.5,29.8,428.0,98.4,79,75,89,2,29.77
2019-08-27 04:30:00,85.5,29.6,418.1,95.8,79,73,83,2,29.77
2019-08-27 05:00:00,86.6,29.9,443.7,99.0,79,77,94,3,29.8
2019-08-27 05:30:00,85.4,30.6,466.9,110.0,79,77,94,3,29.8
2019-08-27 06:00:00,85.8,30.6,450.6,107.8,79,77,94,2,29.8
2019-08-27 06:30:00,87.2,30.5,445.3,104.6,79,77,94,3,29.8
2019-08-27 07:00:00,94.0,30.9,515.4,112.1,79,77,94,2,29.83
2019-08-27 07:30:00,112.2,31.2,698.6,190.6,81,77,89,2,29.83
2019-08-27 08:00:00,98.5,30.9,588.8,148.6,81,77,89,3,29.83
2019-08-27 08:30:00,111.2,31.2,728.1,197.6,81,77,89,2,29.86
2019-08-27 09:00:00,89.6,31.1,573.2,134.6,81,77,89,3,29.86
2019-08-27 09:30:00,112.8,31.2,744.9,201.9,82,77,84,5,29.86
2019-08-27 10:00:00,111.2,30.9,679.0,187.2,82,77,84,2,29.86
2019-08-27 11:00:00,75.2,25.8,55.1,18.0,82,75,79,7,29.86
2019-08-27 11:30:00,79.7,28.6,448.6,102.0,79,75,89,6,29.86
2019-08-27 12:00:00,114.9,30.4,686.0,173.4,81,77,89,6,29.83
2019-08-27 12:30:00,112.3,30.1,672.3,176.1,81,75,84,8,29.83
2019-08-27 13:00:00,110.4,29.9,656.3,172.9,82,75,79,8,29.8
2019-08-27 13:30:00,111.2,29.9,638.2,167.7,86,73,66,5,29.77
2019-08-27 14:00:00,113.2,30.0,632.6,165.3,84,73,70,9,29.77
2019-08-27 14:30:00,103.6,29.7,588.2,138.6,84,75,74,9,29.77
2019-08-27 15:00:00,101.6,30.7,638.0,151.6,84,75,74,9,29.74
2019-08-27 15:30:00,117.9,30.2,675.3,168.7,82,73,74,8,29.74
2019-08-27 16:00:00,95.2,30.7,585.5,134.5,84,72,66,5,29.74
2019-08-27 16:30:00,119.5,31.0,753.7,200.2,82,73,74,6,29.74
2019-08-27 17:00:00,87.8,30.2,538.1,117.4,82,75,79,6,29.74
2019-08-27 17:30:00,118.8,30.9,729.1,191.4,82,75,79,8,29.74
2019-08-27 18:00:00,115.6,30.6,654.3,174.2,81,75,84,7,29.74
2019-08-27 18:30:00,112.9,30.6,645.2,173.0,81,75,84,6,29.77
2019-08-27 19:00:00,81.6,31.7,551.3,124.1,81,75,84,6,29.77
2019-08-27 19:30:00,90.4,30.3,552.8,144.2,81,75,84,1,29.8
2019-08-27 20:00:00,85.1,32.1,553.6,119.6,81,73,79,2,29.8
2019-08-27 20:30:00,93.9,31.8,526.8,113.8,81,73,79,2,29.83
2019-08-27 21:00:00,92.5,31.5,513.3,109.7,81,73,79,2,29.8
2019-08-27 21:30:00,91.3,31.3,500.8,107.3,81,73,79,2,29.83
2019-08-27 22:00:00,92.2,30.8,497.7,103.7,81,73,79,3,29.83
2019-08-27 22:30:00,93.1,30.9,491.3,103.2,81,73,79,2,29.86
2019-08-27 23:00:00,92.1,30.9,483.8,102.0,81,73,79,5,29.86
2019-08-27 23:30:00,92.0,30.7,477.0,99.9,81,75,84,5,29.86
2019-08-28 00:00:00,88.4,30.5,461.1,97.0,81,75,84,5,29.86
2019-08-28 00:30:00,84.3,30.1,427.4,90.0,81,75,84,3,29.86
2019-08-28 01:00:00,83.5,30.1,422.4,90.0,81,75,84,3,29.83
2019-08-28 01:30:00,83.8,30.2,424.6,90.0,79,75,89,1,29.83
2019-08-28 02:00:00,83.9,30.3,426.5,91.8,79,75,89,2,29.83
2019-08-28 02:30:00,84.1,30.5,430.3,93.0,79,75,89,2,29.8
2019-08-28 03:00:00,85.7,30.4,432.3,92.2,79,75,89,2,29.8
2019-08-28 03:30:00,88.3,30.9,454.1,96.2,79,75,89,2,29.8
2019-08-28 04:00:00,88.7,30.9,450.4,96.0,81,77,89,3,29.8
2019-08-28 04:30:00,88.6,30.9,448.7,96.1,79,75,89,2,29.83
2019-08-28 05:00:00,89.1,31.0,453.2,97.3,79,75,89,2,29.83
2019-08-28 05:30:00,87.3,31.2,468.6,100.0,79,75,89,2,29.83
2019-08-28 06:00:00,87.2,31.0,464.8,98.9,79,75,89,1,29.8
2019-08-28 06:30:00,86.3,30.9,461.1,97.8,77,75,94,2,29.8
2019-08-28 07:00:00,91.9,31.4,523.1,111.3,79,75,89,2,29.83
2019-08-28 07:30:00,113.7,29.6,658.9,169.2,79,75,89,2,29.83
2019-08-28 08:00:00,92.3,29.5,571.0,121.9,79,75,89,5,29.86
2019-08-28 08:30:00,94.9,30.7,591.4,122.5,81,73,79,8,29.86
2019-08-28 09:00:00,102.0,30.3,554.1,112.3,81,72,74,6,29.89
2019-08-28 09:30:00,97.5,29.8,538.2,124.3,81,72,74,5,29.86
2019-08-28 10:00:00,97.7,29.1,614.3,149.8,81,72,74,3,29.86
2019-08-28 10:30:00,87.4,31.4,605.3,129.8,81,72,74,3,29.89
2019-08-28 11:00:00,102.7,31.6,601.8,130.2,81,73,79,5,29.89
2019-08-28 11:30:00,104.8,31.1,576.6,119.0,81,73,79,5,29.89
2019-08-28 12:00:00,106.0,30.9,588.0,120.8,81,73,79,2,29.86
2019-08-28 12:30:00,107.6,31.0,574.4,116.7,81,75,84,1,29.86
2019-08-28 13:00:00,110.1,31.3,597.4,123.3,81,75,84,1,29.83
2019-08-28 13:30:00,110.8,30.9,586.2,118.9,81,73,79,3,29.83
2019-08-28 14:00:00,110.6,31.2,590.2,121.4,81,75,84,5,29.8
2019-08-28 14:30:00,111.5,31.2,598.4,123.5,81,75,84,6,29.8
2019-08-28 15:00:00,111.3,31.4,589.6,122.2,82,73,74,5,29.77
2019-08-28 15:30:00,111.1,32.1,612.9,131.0,81,73,79,7,29.77
2019-08-28 16:00:00,111.3,32.5,621.6,134.6,81,75,84,6,29.77
2019-08-28 16:30:00,111.9,32.8,632.9,138.2,82,75,79,5,29.77
2019-08-28 17:00:00,107.6,31.9,578.7,143.4,82,75,79,6,29.77
2019-08-28 17:30:00,113.8,31.3,724.1,193.4,82,75,79,6,29.8
2019-08-28 18:00:00,83.1,31.9,576.5,124.4,82,75,79,5,29.8
2019-08-28 18:30:00,109.2,31.1,666.8,181.5,82,75,79,6,29.8
2019-08-28 19:00:00,82.7,31.6,549.2,117.0,82,75,79,7,29.8
2019-08-28 19:30:00,96.2,32.0,551.2,115.7,82,75,79,9,29.8
2019-08-28 20:00:00,100.2,31.8,531.9,111.7,81,75,84,13,29.83
2019-08-28 20:30:00,94.5,31.5,505.6,110.9,81,75,84,10,29.83
2019-08-28 21:00:00,94.3,31.4,503.9,108.0,81,75,84,7,29.83
2019-08-28 21:30:00,93.7,31.6,498.4,116.5,81,75,84,9,29.83
2019-08-28 22:00:00,94.6,31.6,501.9,114.8,81,75,84,9,29.83
2019-08-28 22:30:00,95.7,31.4,493.5,113.1,81,75,84,9,29.86
2019-08-28 23:00:00,94.8,31.4,485.5,114.4,81,75,84,8,29.86
2019-08-28 23:30:00,95.1,31.1,478.7,111.6,81,75,84,8,29.86
2019-08-29 00:00:00,91.3,30.7,451.7,105.7,81,75,84,8,29.86
2019-08-29 00:30:00,86.9,30.7,431.9,102.2,81,75,84,7,29.86
2019-08-29 01:00:00,86.9,30.9,439.5,105.0,81,75,84,5,29.83
2019-08-29 01:30:00,87.3,30.8,437.5,105.0,81,75,84,3,29.86
2019-08-29 02:00:00,86.7,30.8,430.7,104.3,81,75,84,6,29.83
2019-08-29 02:30:00,86.9,30.8,435.2,104.5,81,75,84,3,29.83
2019-08-29 03:00:00,89.2,31.0,443.9,106.6,81,75,84,7,29.8
2019-08-29 03:30:00,91.3,30.9,447.6,106.8,81,75,84,5,29.8
2019-08-29 04:00:00,89.7,29.6,409.9,94.2,81,77,89,5,29.8
2019-08-29 04:30:00,88.1,29.0,395.1,88.8,81,77,89,3,29.8
2019-08-29 05:00:00,88.4,29.1,397.3,89.9,81,77,89,3,29.8
2019-08-29 05:30:00,89.8,29.8,428.3,96.5,81,75,84,5,29.8
2019-08-29 06:00:00,90.3,30.4,440.5,102.6,81,77,89,6,29.8
2019-08-29 06:30:00,90.0,30.8,448.5,106.1,81,75,84,7,29.8
2019-08-29 07:00:00,94.3,31.2,502.9,112.8,81,77,89,9,29.8
2019-08-29 07:30:00,117.4,31.2,661.2,183.7,82,77,84,10,29.83
2019-08-29 08:00:00,118.1,31.1,649.3,175.2,82,75,79,9,29.83
2019-08-29 08:30:00,113.6,31.1,654.1,177.5,84,75,74,10,29.83
2019-08-29 09:00:00,101.9,31.1,593.9,154.4,84,75,74,10,29.86
2019-08-29 09:30:00,96.9,32.5,656.9,172.2,84,75,74,9,29.83
2019-08-29 10:00:00,113.8,31.9,672.5,189.7,86,75,70,10,29.86
2019-08-29 10:30:00,113.6,31.8,675.2,188.6,88,75,66,9,29.83
2019-08-29 11:00:00,113.6,31.7,660.7,185.4,88,73,62,10,29.83
2019-08-29 11:30:00,113.9,32.0,681.1,191.3,88,73,62,13,29.83
2019-08-29 12:00:00,113.1,32.1,671.9,191.7,90,75,62,13,29.8
2019-08-29 12:30:00,114.0,32.4,685.8,197.1,90,73,59,14,29.8
2019-08-29 13:00:00,114.4,32.1,677.9,193.0,88,73,62,10,29.77
2019-08-29 13:30:00,113.8,32.2,704.1,202.1,90,75,62,10,29.77
2019-08-29 14:00:00,113.6,31.3,676.5,186.1,90,75,62,12,29.74
2019-08-29 14:30:00,115.7,31.7,690.8,190.3,90,75,62,13,29.74
2019-08-29 15:00:00,116.2,31.9,713.3,196.4,90,75,62,13,29.71
2019-08-29 15:30:00,116.3,31.8,702.9,193.5,88,75,66,7,29.71
2019-08-29 16:00:00,116.3,31.5,699.1,188.4,86,77,74,15,29.71
2019-08-29 16:30:00,115.9,31.0,676.7,179.6,86,77,74,14,29.71
2019-08-29 17:00:00,115.3,30.8,675.2,178.4,86,77,74,14,29.71
2019-08-29 17:30:00,114.4,30.6,657.7,172.8,86,77,74,14,29.71
2019-08-29 18:00:00,111.9,31.3,645.4,176.5,86,77,74,14,29.74
2019-08-29 18:30:00,90.4,31.7,593.4,137.2,84,75,74,12,29.74
2019-08-29 19:00:00,108.3,32.1,698.7,192.7,84,77,79,10,29.74
2019-08-29 19:30:00,85.0,31.7,527.0,111.8,84,77,79,14,29.77
2019-08-29 20:00:00,96.2,31.1,514.5,105.6,82,75,79,13,29.77
2019-08-29 20:30:00,93.8,30.9,494.0,100.6,82,77,84,12,29.77
2019-08-29 21:00:00,94.0,31.4,498.7,105.0,84,75,74,13,29.8
2019-08-29 21:30:00,92.5,31.6,492.0,106.0,82,75,79,9,29.8
2019-08-29 22:00:00,94.5,31.9,509.7,109.4,82,75,79,9,29.8
2019-08-29 22:30:00,97.4,32.2,521.9,111.8,82,75,79,9,29.8
2019-08-29 23:00:00,96.8,31.9,510.9,109.1,82,75,79,9,29.83
2019-08-29 23:30:00,96.6,31.8,512.2,107.8,82,77,84,9,29.83
2019-08-30 00:00:00,94.6,31.7,495.6,107.0,82,77,84,7,29.83
2019-08-30 00:30:00,88.2,31.1,448.2,107.4,82,77,84,9,29.8
2019-08-30 01:00:00,87.8,31.0,448.4,106.2,82,77,84,8,29.8
2019-08-30 01:30:00,87.3,30.9,446.6,105.0,82,77,84,5,29.8
2019-08-30 02:00:00,87.6,31.0,447.4,105.1,82,77,84,5,29.77
2019-08-30 02:30:00,87.3,31.0,444.2,105.1,82,77,84,6,29.77
2019-08-30 03:00:00,89.4,31.2,455.5,106.4,82,77,84,9,29.74
2019-08-30 03:30:00,92.2,31.4,471.1,103.8,82,77,84,10,29.74
2019-08-30 04:00:00,91.7,31.0,453.5,99.5,82,77,84,7,29.74
2019-08-30 04:30:00,91.8,31.3,459.3,104.4,82,77,84,8,29.77
2019-08-30 05:00:00,91.7,31.3,458.1,102.7,81,77,89,3,29.77
2019-08-30 05:30:00,92.6,30.8,472.1,98.9,81,77,89,3,29.77
2019-08-30 06:00:00,92.7,31.5,482.2,105.4,82,77,84,6,29.77
2019-08-30 06:30:00,92.9,32.0,492.6,109.3,82,75,79,7,29.77
2019-08-30 07:00:00,95.5,32.2,529.8,116.3,82,75,79,6,29.8
2019-08-30 07:30:00,119.6,31.0,700.1,183.2,82,73,74,5,29.83
2019-08-30 08:00:00,114.4,30.2,643.7,165.1,81,75,84,5,29.83
2019-08-30 08:30:00,110.4,30.7,651.5,172.1,84,77,79,3,29.83
2019-08-30 09:00:00,108.3,30.9,650.6,175.8,84,77,79,9,29.83
2019-08-30 09:30:00,110.4,30.8,635.8,171.0,84,75,74,15,29.83
2019-08-30 10:00:00,86.7,31.6,561.2,125.5,84,75,74,16,29.83
2019-08-30 10:30:00,116.3,31.3,729.1,191.2,86,75,70,15,29.8
2019-08-30 11:00:00,114.1,30.7,659.9,174.4,86,73,66,14,29.8
2019-08-30 11:30:00,113.1,30.8,652.6,174.9,86,75,70,14,29.8
2019-08-30 12:00:00,113.6,30.9,642.7,173.8,86,73,66,14,29.77
2019-08-30 12:30:00,113.0,30.8,648.9,174.0,86,70,58,13,29.77
2019-08-30 13:00:00,90.7,31.6,596.2,141.2,88,72,58,15,29.77
2019-08-30 13:30:00,114.5,31.4,692.7,189.2,88,70,55,15,29.74
2019-08-30 14:00:00,94.4,30.9,579.9,134.0,88,72,58,14,29.71
2019-08-30 14:30:00,102.5,31.7,683.6,159.8,88,72,58,12,29.71
2019-08-30 15:00:00,114.9,30.9,665.3,178.6,88,70,55,10,29.71
2019-08-30 15:30:00,89.2,31.2,576.3,127.1,88,72,58,10,29.71
2019-08-30 16:00:00,110.0,31.5,682.1,184.6,88,73,62,8,29.68
2019-08-30 16:30:00,114.3,30.8,639.2,172.2,86,72,62,7,29.68
2019-08-30 17:00:00,114.2,30.6,636.3,168.4,86,73,66,9,29.68
2019-08-30 17:30:00,113.6,30.6,636.3,169.4,86,73,66,9,29.68
2019-08-30 18:00:00,98.6,30.5,582.0,138.0,86,72,62,12,29.71
2019-08-30 18:30:00,90.7,31.9,611.8,136.6,84,72,66,12,29.71
2019-08-30 19:00:00,102.2,30.4,643.9,170.5,84,72,66,13,29.71
2019-08-30 19:30:00,82.7,30.1,502.0,101.5,84,73,70,12,29.71
2019-08-30 20:00:00,90.5,29.9,460.5,94.2,84,73,70,10,29.74
2019-08-30 20:30:00,89.0,29.1,445.4,85.3,84,73,70,10,29.77
2019-08-30 21:00:00,88.8,29.1,440.0,84.1,84,73,70,9,29.77
2019-08-30 21:30:00,88.0,29.1,429.4,82.1,82,73,74,8,29.77
2019-08-30 22:00:00,90.3,29.5,447.1,87.1,82,73,74,9,29.8
2019-08-30 22:30:00,92.5,29.7,449.5,89.1,82,73,74,7,29.8
2019-08-30 23:00:00,92.8,29.7,451.4,88.5,82,75,79,8,29.8
2019-08-30 23:30:00,92.2,29.6,443.2,87.4,82,75,79,10,29.8
2019-08-31 00:00:00,88.2,29.5,423.4,84.6,82,75,79,7,29.77
2019-08-31 00:30:00,84.5,29.1,398.6,81.0,82,75,79,7,29.77
2019-08-31 01:00:00,84.4,29.1,397.3,80.0,82,75,79,7,29.77
2019-08-31 01:30:00,84.1,29.0,396.9,80.3,81,75,84,8,29.77
2019-08-31 02:00:00,83.4,29.0,391.1,79.6,81,75,84,8,29.74
2019-08-31 02:30:00,83.8,29.3,394.0,81.2,81,75,84,8,29.74
2019-08-31 03:00:00,86.8,29.8,414.0,84.9,81,75,84,8,29.74
2019-08-31 03:30:00,89.5,30.2,427.5,87.6,81,75,84,8,29.74
2019-08-31 04:00:00,89.4,30.1,424.2,87.0,81,75,84,8,29.71
2019-08-31 04:30:00,89.1,30.0,422.0,85.5,82,75,79,12,29.71
2019-08-31 05:00:00,87.0,30.0,416.2,86.7,82,75,79,10,29.74
2019-08-31 05:30:00,84.9,30.0,407.3,92.8,82,75,79,8,29.74
2019-08-31 06:00:00,85.2,30.2,416.9,94.9,82,75,79,8,29.74
2019-08-31 06:30:00,85.5,30.3,420.1,96.0,82,75,79,8,29.74
2019-08-31 07:00:00,86.4,30.3,424.8,96.4,81,75,84,6,29.74
2019-08-31 07:30:00,101.8,32.3,590.6,133.0,82,75,79,9,29.77
2019-08-31 08:00:00,97.0,31.9,545.3,120.1,82,75,79,8,29.77
2019-08-31 08:30:00,99.1,32.4,582.7,131.1,82,75,79,8,29.8
2019-08-31 09:00:00,100.5,32.4,579.9,131.6,82,75,79,9,29.8
2019-08-31 09:30:00,97.2,31.8,549.9,120.7,84,73,70,9,29.8
2019-08-31 10:00:00,95.7,31.3,536.3,115.7,86,73,66,13,29.8
2019-08-31 10:30:00,95.9,31.6,545.0,119.6,86,72,62,13,29.8
2019-08-31 11:00:00,96.7,32.0,556.4,122.7,88,72,58,14,29.8
2019-08-31 11:30:00,98.7,32.1,571.1,127.4,90,73,59,13,29.8
2019-08-31 12:00:00,98.2,32.0,563.5,126.0,88,72,58,13,29.77
2019-08-31 12:30:00,96.5,31.6,540.9,118.6,88,72,58,13,29.77
2019-08-31 13:00:00,94.0,30.9,510.7,109.5,90,70,52,13,29.77
2019-08-31 13:30:00,91.0,29.7,475.5,96.8,88,70,55,14,29.74
2019-08-31 14:00:00,97.6,30.7,533.9,110.8,90,70,52,13,29.74
2019-08-31 14:30:00,98.1,31.2,538.8,116.0,90,68,49,14,29.71
2019-08-31 15:00:00,97.0,31.0,529.7,112.8,90,66,46,13,29.71
2019-08-31 15:30:00,96.6,30.9,527.1,111.8,90,63,40,14,29.71
2019-08-31 16:00:00,97.0,30.9,530.5,112.8,90,66,46,14,29.71
2019-08-31 16:30:00,96.2,31.1,526.4,113.6,88,66,49,14,29.71
2019-08-31 17:00:00,95.4,31.0,522.4,111.9,88,66,49,15,29.71
2019-08-31 17:30:00,94.7,30.9,521.4,110.9,88,68,52,13,29.71
2019-08-31 18:00:00,95.0,31.0,526.3,111.6,86,70,58,14,29.74
2019-08-31 18:30:00,93.8,31.0,517.8,111.2,86,70,58,13,29.74
2019-08-31 19:00:00,91.0,30.8,504.0,106.7,84,72,66,13,29.74
2019-08-31 19:30:00,87.2,30.6,478.8,102.2,84,72,66,14,29.74
2019-08-31 20:00:00,86.0,30.3,465.3,97.4,84,70,62,12,29.74
2019-08-31 20:30:00,86.0,30.1,461.2,96.2,84,72,66,10,29.77
2019-08-31 21:00:00,85.8,30.1,458.4,95.9,84,72,66,13,29.77
2019-08-31 21:30:00,85.3,30.1,455.1,95.5,82,72,70,9,29.77
2019-08-31 22:00:00,86.3,30.0,458.6,95.0,82,72,70,8,29.8
2019-08-31 22:30:00,89.1,30.4,467.3,99.7,82,73,74,12,29.8
2019-08-31 23:00:00,88.8,30.3,463.6,97.8,82,73,74,10,29.8
2019-08-31 23:30:00,88.9,30.3,464.9,97.4,82,73,74,9,29.8
2019-09-01 00:00:00,86.0,30.1,444.1,95.7,82,73,74,9,29.8
2019-09-01 00:30:00,81.5,29.6,413.2,95.8,82,72,70,10,29.8
2019-09-01 01:00:00,82.0,30.0,424.4,99.5,82,72,70,7,29.8
2019-09-01 01:30:00,82.0,29.9,423.1,99.3,81,72,74,5,29.8
2019-09-01 02:00:00,81.8,29.8,420.2,97.8,81,72,74,5,29.8
2019-09-01 02:30:00,80.9,29.6,408.9,95.6,82,73,74,6,29.8
2019-09-01 03:00:00,82.7,29.5,418.0,95.0,81,73,79,2,29.8
2019-09-01 03:30:00,85.1,29.6,426.2,89.8,81,73,79,5,29.77
